ID PThresh OR Pvalue Beta SE CI95_lower CI95_upper NAnnotThesh NAnnot NThresh N linkID Annotation Celltype Tissue Type Category
1 0.01 0.987435215950739 0.925844487610371 -0.0126443884594207 0.135852544201545 -0.27891537509445 0.253626598175608 122 912 381 2758 0 cisCRDQTLs_hist_mono_mean.txt 0 0 0 0
1 0.001 0.834247048869516 0.475676996676853 -0.181225698822279 0.254076296866612 -0.679215240680838 0.316763843036279 26 912 92 2758 0 cisCRDQTLs_hist_mono_mean.txt 0 0 0 0
1 1e-04 0.947941985813669 0.89080800601285 -0.0534619749987747 0.389432178969838 -0.816749045779656 0.709825095782107 11 912 35 2758 0 cisCRDQTLs_hist_mono_mean.txt 0 0 0 0
1 1e-05 0.90929326770782 0.891958016688161 -0.0950876100961979 0.700063935637994 -1.46721292394667 1.27703770375427 4 912 13 2758 0 cisCRDQTLs_hist_mono_mean.txt 0 0 0 0
1 5e-08 1.09866754691538 0.940671820338118 0.0940981245760417 1.26432642978838 -2.38398167780918 2.57217792696126 1 912 3 2758 0 cisCRDQTLs_hist_mono_mean.txt 0 0 0 0
1 1e-09 1.00816374144517e-08 0.99828031849482 -18.4125501455856 8542.90638572584 -16762.5090661682 16725.6839658771 0 912 1 2758 0 cisCRDQTLs_hist_mono_mean.txt 0 0 0 0
2 0.01 0.803670321131444 0.136618773644141 -0.218566142239957 0.146836392569161 -0.506365471675513 0.0692331871955993 98 720 381 2758 1 cisCRDQTLs_hist_neut_mean.txt 0 0 0 0
2 0.001 0.979385871713628 0.934592919735343 -0.0208295652686238 0.253809702852839 -0.518296582860189 0.476637452322942 26 720 92 2758 1 cisCRDQTLs_hist_neut_mean.txt 0 0 0 0
2 1e-04 1.01195845896321 0.975759297259111 0.0118875215674397 0.39121846677637 -0.754900673314245 0.778675716449125 10 720 35 2758 1 cisCRDQTLs_hist_neut_mean.txt 0 0 0 0
2 1e-05 0.971115611519443 0.966617651895022 -0.0293097533917577 0.700339436098092 -1.40197504814402 1.3433555413605 3 720 13 2758 1 cisCRDQTLs_hist_neut_mean.txt 0 0 0 0
2 5e-08 1.10977016347887 0.933465775550863 0.104152933955427 1.2475622253426 -2.34106902771608 2.54937489562693 1 720 3 2758 1 cisCRDQTLs_hist_neut_mean.txt 0 0 0 0
