ID PThresh OR Pvalue Beta SE CI95_lower CI95_upper NAnnotThesh NAnnot NThresh N linkID Annotation Celltype Tissue Type Category
1 0.01 0.758751913481327 0.193229214241976 -0.276080414725181 0.212192380516428 -0.69197748053738 0.139816651087017 53 268 193 886 0 cisCRDQTLs_hist_mono_mean.txt 0 0 0 0
1 0.001 0.911354849598235 0.709663178897754 -0.0928229409908103 0.249317283197495 -0.5814848160579 0.395838934076279 37 268 122 886 0 cisCRDQTLs_hist_mono_mean.txt 0 0 0 0
1 1e-04 1.05419077660664 0.84565836800994 0.0527734362132929 0.271104351078292 -0.478591091900159 0.584137964326744 31 268 96 886 0 cisCRDQTLs_hist_mono_mean.txt 0 0 0 0
1 1e-05 0.940575670987514 0.840968642904808 -0.0612631752240404 0.305316538642572 -0.659683590963482 0.537157240515401 25 268 81 886 0 cisCRDQTLs_hist_mono_mean.txt 0 0 0 0
1 5e-08 0.951882169836253 0.899821424257366 -0.0493140230314634 0.391732651086327 -0.817110019160664 0.718481973097737 15 268 50 886 0 cisCRDQTLs_hist_mono_mean.txt 0 0 0 0
1 1e-09 1.25698133528145 0.575652189634773 0.228713080875319 0.408600998350711 -0.572144875892075 1.02957103764271 15 268 43 886 0 cisCRDQTLs_hist_mono_mean.txt 0 0 0 0
2 0.01 1.08002062907699 0.705323730468565 0.0769801419509158 0.203573694840309 -0.32202429993609 0.475984583837922 60 257 193 886 1 cisCRDQTLs_hist_neut_mean.txt 0 0 0 0
2 0.001 0.945595025603875 0.821174233348831 -0.055940892915338 0.247487795988923 -0.541016973053628 0.429135187222952 37 257 122 886 1 cisCRDQTLs_hist_neut_mean.txt 0 0 0 0
2 1e-04 1.08597545592201 0.75893523934553 0.0824786208162155 0.268765663323194 -0.444302079297244 0.609259320929675 33 257 96 886 1 cisCRDQTLs_hist_neut_mean.txt 0 0 0 0
2 1e-05 1.3116493211236 0.350367060455942 0.271285369065738 0.290493511724048 -0.298081913913396 0.840652652044872 30 257 81 886 1 cisCRDQTLs_hist_neut_mean.txt 0 0 0 0
2 5e-08 1.39006710600885 0.369780910352327 0.329352023681479 0.367218153948241 -0.390395558057074 1.04909960542003 21 257 50 886 1 cisCRDQTLs_hist_neut_mean.txt 0 0 0 0
2 1e-09 1.6189157837789 0.222181705071575 0.48175665591135 0.394640764587301 -0.29173924267976 1.25525255450246 19 257 43 886 1 cisCRDQTLs_hist_neut_mean.txt 0 0 0 0
3 0.01 2.04554097342292 0.00882565875216311 0.715662289192768 0.273285538272791 0.180022634178097 1.25130194420744 28 90 193 886 2 cisCRDQTLs_hist_tcell_mean.txt 0 0 0 0
3 0.001 2.57494164740348 0.00186492479240611 0.945826872656397 0.304032448291279 0.349923274005489 1.5417304713073 22 90 122 886 2 cisCRDQTLs_hist_tcell_mean.txt 0 0 0 0
3 1e-04 1.98713659650689 0.0460156572654484 0.686694706303415 0.344164803051299 0.012131692322868 1.36125772028396 15 90 96 886 2 cisCRDQTLs_hist_tcell_mean.txt 0 0 0 0
3 1e-05 1.71810562545996 0.171607376760858 0.541222303313564 0.395903187307477 -0.23474794380909 1.31719255043622 11 90 81 886 2 cisCRDQTLs_hist_tcell_mean.txt 0 0 0 0
3 5e-08 1.52286718191026 0.414844767301286 0.420594861909418 0.515815683768634 -0.590403878277103 1.43159360209594 6 90 50 886 2 cisCRDQTLs_hist_tcell_mean.txt 0 0 0 0
3 1e-09 1.78275067409043 0.272467994475881 0.57815749404452 0.526844548424043 -0.454457820866604 1.61077280895564 5 90 43 886 2 cisCRDQTLs_hist_tcell_mean.txt 0 0 0 0
4 0.01 0.960110857270763 0.84813780470496 -0.0407065248634215 0.212572269897802 -0.457348173863113 0.375935124136271 45 221 193 886 3 cisCRDQTLs_methyl_mono_mean.txt 0 0 0 0
4 0.001 0.897963692207697 0.674076950881676 -0.107625643337308 0.255910770612532 -0.60921075373787 0.393959467063255 27 221 122 886 3 cisCRDQTLs_methyl_mono_mean.txt 0 0 0 0
4 1e-04 0.733415198007733 0.295923210205518 -0.310043300887503 0.296630877639253 -0.891439821060438 0.271353219285432 17 221 96 886 3 cisCRDQTLs_methyl_mono_mean.txt 0 0 0 0
4 1e-05 0.767804730849945 0.416415583548891 -0.264219834868982 0.325131405201483 -0.901477389063889 0.373037719325926 14 221 81 886 3 cisCRDQTLs_methyl_mono_mean.txt 0 0 0 0
4 5e-08 0.779617113526585 0.556479617210905 -0.248952359913698 0.42333186562524 -1.07868281653917 0.580778096711772 8 221 50 886 3 cisCRDQTLs_methyl_mono_mean.txt 0 0 0 0
4 1e-09 0.413089626459581 0.112871942643159 -0.884090696345742 0.557639716097615 -1.97706453989707 0.208883147205584 4 221 43 886 3 cisCRDQTLs_methyl_mono_mean.txt 0 0 0 0
5 0.01 1.08573919223355 0.698993091829224 0.0822610381889583 0.212736704416909 -0.334702902468184 0.499224978846101 50 225 193 886 4 cisCRDQTLs_methyl_neut_mean.txt 0 0 0 0
5 0.001 1.06225796770536 0.811495712750332 0.0603968007663559 0.253239344337252 -0.435952314134659 0.556745915667371 31 225 122 886 4 cisCRDQTLs_methyl_neut_mean.txt 0 0 0 0
5 1e-04 1.03180547426664 0.912191077029664 0.0313101553644814 0.283927286030498 -0.525187325255295 0.587807635984258 22 225 96 886 4 cisCRDQTLs_methyl_neut_mean.txt 0 0 0 0
5 1e-05 1.28444499961439 0.40834147859153 0.250326718133651 0.302759962962134 -0.343082809272131 0.843736245539433 20 225 81 886 4 cisCRDQTLs_methyl_neut_mean.txt 0 0 0 0
5 5e-08 1.29584708688343 0.505772867384154 0.259164602453018 0.38946695772595 -0.504190634689843 1.02251983959588 12 225 50 886 4 cisCRDQTLs_methyl_neut_mean.txt 0 0 0 0
