ID PThresh OR Pvalue Beta SE CI95_lower CI95_upper NAnnotThesh NAnnot NThresh N linkID Annotation Celltype Tissue Type Category
1 0.01 1.15480289529724 0.199003347347484 0.143929675988505 0.11206018153009 -0.0757082798104715 0.363567631787482 269 772 772 2215 0 cisCRDQTLs_hist_mono_mean.txt 0 0 0 0
1 0.001 1.10779142835689 0.414662456408744 0.102368329050273 0.125495026047958 -0.143601922003724 0.34833858010427 182 772 522 2215 0 cisCRDQTLs_hist_mono_mean.txt 0 0 0 0
1 1e-04 1.271816058992 0.0814514478924497 0.240445846750535 0.13800280292437 -0.0300396469812301 0.510931340482299 138 772 373 2215 0 cisCRDQTLs_hist_mono_mean.txt 0 0 0 0
1 1e-05 1.09352600760174 0.556789558811555 0.0894073446668899 0.152152475458664 -0.208811507232091 0.387626196565871 103 772 293 2215 0 cisCRDQTLs_hist_mono_mean.txt 0 0 0 0
1 5e-08 1.24332485722822 0.219540991344066 0.217789127721655 0.177388885122671 -0.129893087118781 0.56547134256209 74 772 192 2215 0 cisCRDQTLs_hist_mono_mean.txt 0 0 0 0
1 1e-09 1.40110629294028 0.0843864996454599 0.337262133813326 0.195425599627709 -0.0457720414569832 0.720296309083635 59 772 148 2215 0 cisCRDQTLs_hist_mono_mean.txt 0 0 0 0
2 0.01 1.5220830167996 0.000331267165740952 0.420079802498379 0.117029000455394 0.190702961605806 0.649456643390951 250 597 772 2215 1 cisCRDQTLs_hist_neut_mean.txt 0 0 0 0
2 0.001 1.74401231975695 1.31833472262395e-05 0.556188389542656 0.127652821874741 0.305988858668163 0.806387920417149 185 597 522 2215 1 cisCRDQTLs_hist_neut_mean.txt 0 0 0 0
2 1e-04 2.09650907243855 9.95816623080897e-08 0.740273615040518 0.138953658142259 0.46792444508169 1.01262278499935 148 597 373 2215 1 cisCRDQTLs_hist_neut_mean.txt 0 0 0 0
2 1e-05 2.33112887340655 1.37355280184193e-08 0.84635264527206 0.149093588545845 0.554129211722203 1.13857607882192 123 597 293 2215 1 cisCRDQTLs_hist_neut_mean.txt 0 0 0 0
2 5e-08 2.68169521449561 1.31523089247274e-08 0.986449137274181 0.173546136885659 0.64629870897829 1.32659956557007 89 597 192 2215 1 cisCRDQTLs_hist_neut_mean.txt 0 0 0 0
2 1e-09 3.3790393773256 2.73012202569959e-10 1.21759146120838 0.192858997145944 0.839587826802326 1.59559509561443 77 597 148 2215 1 cisCRDQTLs_hist_neut_mean.txt 0 0 0 0
3 0.01 1.21047731781903 0.320561931570963 0.191014759359231 0.192302457168919 -0.185898056691849 0.567927575410311 69 169 772 2215 2 cisCRDQTLs_hist_tcell_mean.txt 0 0 0 0
3 0.001 1.18233955834365 0.428339969657448 0.167495152130924 0.211474295606186 -0.246994467257201 0.581984771519048 44 169 522 2215 2 cisCRDQTLs_hist_tcell_mean.txt 0 0 0 0
3 1e-04 1.06223842569208 0.798800674218494 0.060378403923368 0.23687135176664 -0.403889445539247 0.524646253385983 29 169 373 2215 2 cisCRDQTLs_hist_tcell_mean.txt 0 0 0 0
3 1e-05 0.936090704052509 0.805137878552124 -0.0660429011606264 0.267701770444123 -0.590738371231107 0.458652568909854 20 169 293 2215 2 cisCRDQTLs_hist_tcell_mean.txt 0 0 0 0
3 5e-08 0.454084230533053 0.0517570559610083 -0.789472568340828 0.405867414525563 -1.58497270081093 0.00602756412927496 8 169 192 2215 2 cisCRDQTLs_hist_tcell_mean.txt 0 0 0 0
3 1e-09 0.507152679890471 0.11974121437064 -0.67894317695745 0.436377862074232 -1.53424378662294 0.176357432708044 6 169 148 2215 2 cisCRDQTLs_hist_tcell_mean.txt 0 0 0 0
4 0.01 1.05452268271456 0.678073169786389 0.0530882311032222 0.127894512485911 -0.197585013369163 0.303761475575607 166 437 772 2215 3 cisCRDQTLs_methyl_mono_mean.txt 0 0 0 0
4 0.001 1.163246629126 0.279237626718917 0.151214913931419 0.139750672156704 -0.12269640349572 0.425126231358558 124 437 522 2215 3 cisCRDQTLs_methyl_mono_mean.txt 0 0 0 0
4 1e-04 1.14402763271478 0.382146483560897 0.134555047136851 0.153962274524257 -0.167211010930692 0.436321105204394 89 437 373 2215 3 cisCRDQTLs_methyl_mono_mean.txt 0 0 0 0
4 1e-05 1.06018861494921 0.730006188496505 0.0584468309261008 0.16935352423135 -0.273486076567346 0.390379738419548 67 437 293 2215 3 cisCRDQTLs_methyl_mono_mean.txt 0 0 0 0
4 5e-08 1.0334282614613 0.869725161401484 0.0328816845338606 0.200488786270589 -0.360076336556494 0.425839705624215 43 437 192 2215 3 cisCRDQTLs_methyl_mono_mean.txt 0 0 0 0
4 1e-09 0.885414991169429 0.599191221566012 -0.121698827305603 0.231558559558171 -0.575553604039617 0.332155949428412 31 437 148 2215 3 cisCRDQTLs_methyl_mono_mean.txt 0 0 0 0
5 0.01 1.12779154191117 0.325767144799528 0.120261332727396 0.122381524555512 -0.119606455401408 0.360129120856201 190 478 772 2215 4 cisCRDQTLs_methyl_neut_mean.txt 0 0 0 0
