ID PThresh OR Pvalue Beta SE CI95_lower CI95_upper NAnnotThesh NAnnot NThresh N linkID Annotation Celltype Tissue Type Category
1 0.01 1.03080839226472 0.793096606567416 0.0303433412692521 0.115685506547195 -0.19640025156325 0.257086934101754 243 712 735 2146 0 cisCRDQTLs_hist_mono_mean.txt 0 0 0 0
1 0.001 0.97376057688507 0.839262907436537 -0.0265898198432609 0.131089982141396 -0.283526184840398 0.230346545153876 163 712 482 2146 0 cisCRDQTLs_hist_mono_mean.txt 0 0 0 0
1 1e-04 1.06800084300175 0.655546714229241 0.0657885298651758 0.147484781226944 -0.223281641339635 0.354858701069987 117 712 341 2146 0 cisCRDQTLs_hist_mono_mean.txt 0 0 0 0
1 1e-05 1.11483005691391 0.498103545200722 0.108701977971841 0.16045124082129 -0.205782454037887 0.42318640998157 96 712 272 2146 0 cisCRDQTLs_hist_mono_mean.txt 0 0 0 0
1 5e-08 1.24178129833957 0.265723554044835 0.2165468797125 0.194567593383738 -0.164805603319627 0.597899362744627 62 712 172 2146 0 cisCRDQTLs_hist_mono_mean.txt 0 0 0 0
1 1e-09 1.01374957782615 0.951568396410648 0.0136559099997064 0.224835509909442 -0.427021689422799 0.454333509422212 42 712 130 2146 0 cisCRDQTLs_hist_mono_mean.txt 0 0 0 0
2 0.01 0.973345941532991 0.82366831175842 -0.0270157188420313 0.121239490653134 -0.264645120522173 0.210613682838111 201 565 735 2146 1 cisCRDQTLs_hist_neut_mean.txt 0 0 0 0
2 0.001 1.02595893644438 0.849427861212309 0.0256277229889436 0.134990400321875 -0.238953461641931 0.290208907619818 135 565 482 2146 1 cisCRDQTLs_hist_neut_mean.txt 0 0 0 0
2 1e-04 0.977764450656215 0.883134213407652 -0.0224864859556376 0.152972183582207 -0.322311965776763 0.277338993865488 94 565 341 2146 1 cisCRDQTLs_hist_neut_mean.txt 0 0 0 0
2 1e-05 0.859321993945712 0.372453424942428 -0.151611579801739 0.169989645492859 -0.484791284967742 0.181568125364265 71 565 272 2146 1 cisCRDQTLs_hist_neut_mean.txt 0 0 0 0
2 5e-08 0.89299002608748 0.583968838512908 -0.113179867162995 0.206684704179503 -0.518281887354821 0.291922153028832 47 565 172 2146 1 cisCRDQTLs_hist_neut_mean.txt 0 0 0 0
2 1e-09 0.820415493589579 0.400148109363185 -0.197944367553195 0.235268057797471 -0.659069760836239 0.263181025729848 33 565 130 2146 1 cisCRDQTLs_hist_neut_mean.txt 0 0 0 0
3 0.01 1.10490262180902 0.596033259397872 0.0997572060267661 0.188180854486519 -0.26907726876681 0.468591680820342 67 177 735 2146 2 cisCRDQTLs_hist_tcell_mean.txt 0 0 0 0
3 0.001 1.30785118886342 0.18705559517872 0.268385476580615 0.203424100115991 -0.130325759646726 0.667096712807957 46 177 482 2146 2 cisCRDQTLs_hist_tcell_mean.txt 0 0 0 0
3 1e-04 1.31639710508254 0.225364039534892 0.274898538967747 0.226741460869283 -0.169514724336048 0.719311802271542 33 177 341 2146 2 cisCRDQTLs_hist_tcell_mean.txt 0 0 0 0
3 1e-05 1.24615209491311 0.374127897895969 0.220060479459171 0.24760177586319 -0.265239001232682 0.705359960151023 26 177 272 2146 2 cisCRDQTLs_hist_tcell_mean.txt 0 0 0 0
3 5e-08 1.31870505810325 0.348694446593891 0.276650238498116 0.295211784798179 -0.301964859706314 0.855265336702547 18 177 172 2146 2 cisCRDQTLs_hist_tcell_mean.txt 0 0 0 0
3 1e-09 1.05104677374965 0.886846939746118 0.049786594947973 0.349882779676561 -0.635983653218087 0.735556843114033 12 177 130 2146 2 cisCRDQTLs_hist_tcell_mean.txt 0 0 0 0
