ID PThresh OR Pvalue Beta SE CI95_lower CI95_upper NAnnotThesh NAnnot NThresh N linkID Annotation Celltype Tissue Type Category
1 0.01 0.823815343727678 0.476436008596691 -0.19380887160411 0.272185711682805 -0.727292866502408 0.339675123294188 27 266 98 866 0 cisCRDQTLs_hist_mono_mean.txt 0 0 0 0
1 0.001 0.860120094357807 0.664433306649965 -0.150683254881882 0.347356098519508 -0.831501207980117 0.530134698216353 17 266 55 866 0 cisCRDQTLs_hist_mono_mean.txt 0 0 0 0
1 1e-04 1.05278541554589 0.914382668032511 0.0514394284780417 0.478452129431525 -0.886326745207748 0.989205602163831 11 266 28 866 0 cisCRDQTLs_hist_mono_mean.txt 0 0 0 0
1 1e-05 1.62225927686351 0.339238661143948 0.483819793019366 0.506262067333985 -0.508453858955244 1.47609344499398 10 266 22 866 0 cisCRDQTLs_hist_mono_mean.txt 0 0 0 0
1 5e-08 1.43754687891548 0.574411394941883 0.36293810457709 0.646295835135139 -0.903801732287782 1.62967794144196 5 266 13 866 0 cisCRDQTLs_hist_mono_mean.txt 0 0 0 0
1 1e-09 1.08087007392296 0.927872376875528 0.077766340798039 0.859087321930467 -1.60604481018568 1.76157749178176 3 266 8 866 0 cisCRDQTLs_hist_mono_mean.txt 0 0 0 0
2 0.01 1.19658739414567 0.481875866873757 0.179473667191304 0.255192033586171 -0.32070271863759 0.679650053020198 31 253 98 866 1 cisCRDQTLs_hist_neut_mean.txt 0 0 0 0
2 0.001 0.746708802058715 0.407108884160964 -0.292079993064713 0.352331460334615 -0.982649655320559 0.398489669191133 14 253 55 866 1 cisCRDQTLs_hist_neut_mean.txt 0 0 0 0
2 1e-04 0.97145460263947 0.951233049308626 -0.0289607403975327 0.473536492693281 -0.957092266076364 0.899170785281298 8 253 28 866 1 cisCRDQTLs_hist_neut_mean.txt 0 0 0 0
2 1e-05 0.648484143605954 0.457691507924567 -0.433117726402046 0.583202993858772 -1.57619559436524 0.709960141561148 4 253 22 866 1 cisCRDQTLs_hist_neut_mean.txt 0 0 0 0
2 5e-08 0.531252456741555 0.425494770500479 -0.632517934299511 0.793698503846583 -2.18816700183881 0.923131133239792 2 253 13 866 1 cisCRDQTLs_hist_neut_mean.txt 0 0 0 0
2 1e-09 0.427325452241747 0.438130391969122 -0.850209372831707 1.09654319978566 -2.9994340444116 1.29901529874818 1 253 8 866 1 cisCRDQTLs_hist_neut_mean.txt 0 0 0 0
3 0.01 1.64064193394325 0.17092538408022 0.495087588386186 0.361579329970478 -0.213607898355951 1.20378307512832 16 88 98 866 2 cisCRDQTLs_hist_tcell_mean.txt 0 0 0 0
3 0.001 2.25653872315863 0.0553977487907597 0.813832100854995 0.424812658012031 -0.0188007088485855 1.64646491055858 11 88 55 866 2 cisCRDQTLs_hist_tcell_mean.txt 0 0 0 0
